Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2023,4,"Sant Pere, Santa Caterina i la Ribera",7,57
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,58
2023,4,"Sant Pere, Santa Caterina i la Ribera",..,59
2023,4,"Sant Pere, Santa Caterina i la Ribera",27,60
2023,4,"Sant Pere, Santa Caterina i la Ribera",15,61
2023,4,"Sant Pere, Santa Caterina i la Ribera",16,62
2023,4,"Sant Pere, Santa Caterina i la Ribera",14,63
2023,4,"Sant Pere, Santa Caterina i la Ribera",53,64
2023,4,"Sant Pere, Santa Caterina i la Ribera",22,65
2023,4,"Sant Pere, Santa Caterina i la Ribera",43,66
2023,4,"Sant Pere, Santa Caterina i la Ribera",18,67
2023,4,"Sant Pere, Santa Caterina i la Ribera",55,68
2023,4,"Sant Pere, Santa Caterina i la Ribera",11,69
2023,4,"Sant Pere, Santa Caterina i la Ribera",16,70
2023,4,"Sant Pere, Santa Caterina i la Ribera",10,71
2023,4,"Sant Pere, Santa Caterina i la Ribera",18,72
2023,4,"Sant Pere, Santa Caterina i la Ribera",11,73
2023,5,el Fort Pienc,86,1
2023,5,el Fort Pienc,36,2
2023,5,el Fort Pienc,34,3
2023,5,el Fort Pienc,61,4
2023,5,el Fort Pienc,407,5
2023,5,el Fort Pienc,190,6
2023,5,el Fort Pienc,133,7
2023,5,el Fort Pienc,81,8
2023,5,el Fort Pienc,79,9
2023,5,el Fort Pienc,48,10
2023,5,el Fort Pienc,49,11
2023,5,el Fort Pienc,5,12
2023,5,el Fort Pienc,26,13
2023,5,el Fort Pienc,18,14
2023,5,el Fort Pienc,21,15
2023,5,el Fort Pienc,9,16
2023,5,el Fort Pienc,20,17
2023,5,el Fort Pienc,54,18
2023,5,el Fort Pienc,36,19
2023,5,el Fort Pienc,11,20
2023,5,el Fort Pienc,..,21
2023,5,el Fort Pienc,..,22
2023,5,el Fort Pienc,11,23
2023,5,el Fort Pienc,11,24
2023,5,el Fort Pienc,18,25
2023,5,el Fort Pienc,41,26
2023,5,el Fort Pienc,21,27
2023,5,el Fort Pienc,24,28
2023,5,el Fort Pienc,..,29
2023,5,el Fort Pienc,11,30
2023,5,el Fort Pienc,48,31
2023,5,el Fort Pienc,60,32
2023,5,el Fort Pienc,47,33
2023,5,el Fort Pienc,5,34
2023,5,el Fort Pienc,42,35
2023,5,el Fort Pienc,..,36
2023,5,el Fort Pienc,32,37
2023,5,el Fort Pienc,10,38
2023,5,el Fort Pienc,..,39
2023,5,el Fort Pienc,5,40
2023,5,el Fort Pienc,25,43
2023,5,el Fort Pienc,22,44
2023,5,el Fort Pienc,28,45
2023,5,el Fort Pienc,18,46
2023,5,el Fort Pienc,12,48
2023,5,el Fort Pienc,..,49
2023,5,el Fort Pienc,9,50
2023,5,el Fort Pienc,10,51
2023,5,el Fort Pienc,20,52
2023,5,el Fort Pienc,7,53
2023,5,el Fort Pienc,9,55
2023,5,el Fort Pienc,11,57
2023,5,el Fort Pienc,13,59
2023,5,el Fort Pienc,32,60
2023,5,el Fort Pienc,42,61
2023,5,el Fort Pienc,22,62
2023,5,el Fort Pienc,22,63
2023,5,el Fort Pienc,98,64
2023,5,el Fort Pienc,50,65
2023,5,el Fort Pienc,90,66
2023,5,el Fort Pienc,15,67
2023,5,el Fort Pienc,46,68
2023,5,el Fort Pienc,17,69
2023,5,el Fort Pienc,26,70
2023,5,el Fort Pienc,32,71
2023,5,el Fort Pienc,27,72
2023,5,el Fort Pienc,26,73
2023,6,la Sagrada Família,64,1
2023,6,la Sagrada Família,39,2
2023,6,la Sagrada Família,36,3
2023,6,la Sagrada Família,62,4
2023,6,la Sagrada Família,179,5
2023,6,la Sagrada Família,622,6
2023,6,la Sagrada Família,132,7
2023,6,la Sagrada Família,81,8
2023,6,la Sagrada Família,92,9
2023,6,la Sagrada Família,65,10
2023,6,la Sagrada Família,68,11
2023,6,la Sagrada Família,6,12
2023,6,la Sagrada Família,22,13
2023,6,la Sagrada Família,8,14
2023,6,la Sagrada Família,17,15
2023,6,la Sagrada Família,18,16
2023,6,la Sagrada Família,34,17
2023,6,la Sagrada Família,53,18
2023,6,la Sagrada Família,36,19
2023,6,la Sagrada Família,16,20
2023,6,la Sagrada Família,..,21
2023,6,la Sagrada Família,5,23
2023,6,la Sagrada Família,7,24
2023,6,la Sagrada Família,18,25
2023,6,la Sagrada Família,38,26
2023,6,la Sagrada Família,42,27
2023,6,la Sagrada Família,15,28
2023,6,la Sagrada Família,21,29
2023,6,la Sagrada Família,36,30
2023,6,la Sagrada Família,100,31
2023,6,la Sagrada Família,126,32
2023,6,la Sagrada Família,121,33
2023,6,la Sagrada Família,15,34
2023,6,la Sagrada Família,98,35
2023,6,la Sagrada Família,11,36
2023,6,la Sagrada Família,51,37
2023,6,la Sagrada Família,9,38
2023,6,la Sagrada Família,10,39
2023,6,la Sagrada Família,..,40
2023,6,la Sagrada Família,5,41
2023,6,la Sagrada Família,46,43
2023,6,la Sagrada Família,38,44
2023,6,la Sagrada Família,27,45
2023,6,la Sagrada Família,30,46
2023,6,la Sagrada Família,11,48
2023,6,la Sagrada Família,..,49
2023,6,la Sagrada Família,12,50
2023,6,la Sagrada Família,14,51
2023,6,la Sagrada Família,27,52
2023,6,la Sagrada Família,12,53
2023,6,la Sagrada Família,14,55
2023,6,la Sagrada Família,..,56
2023,6,la Sagrada Família,9,57
2023,6,la Sagrada Família,..,58
2023,6,la Sagrada Família,5,59
2023,6,la Sagrada Família,42,60
2023,6,la Sagrada Família,62,61
2023,6,la Sagrada Família,32,62
2023,6,la Sagrada Família,61,63
2023,6,la Sagrada Família,215,64
2023,6,la Sagrada Família,91,65
2023,6,la Sagrada Família,31,66
2023,6,la Sagrada Família,7,67
2023,6,la Sagrada Família,60,68
2023,6,la Sagrada Família,17,69
2023,6,la Sagrada Família,41,70
2023,6,la Sagrada Família,21,71
2023,6,la Sagrada Família,39,72
2023,6,la Sagrada Família,50,73
2023,7,la Dreta de l'Eixample,58,1
2023,7,la Dreta de l'Eixample,39,2
2023,7,la Dreta de l'Eixample,35,3
2023,7,la Dreta de l'Eixample,89,4
2023,7,la Dreta de l'Eixample,162,5
2023,7,la Dreta de l'Eixample,135,6
2023,7,la Dreta de l'Eixample,499,7
2023,7,la Dreta de l'Eixample,176,8
2023,7,la Dreta de l'Eixample,119,9
2023,7,la Dreta de l'Eixample,65,10
2023,7,la Dreta de l'Eixample,34,11
2023,7,la Dreta de l'Eixample,13,13
2023,7,la Dreta de l'Eixample,5,14
2023,7,la Dreta de l'Eixample,20,15
2023,7,la Dreta de l'Eixample,11,16
2023,7,la Dreta de l'Eixample,18,17
2023,7,la Dreta de l'Eixample,27,18
2023,7,la Dreta de l'Eixample,58,19
2023,7,la Dreta de l'Eixample,23,20
2023,7,la Dreta de l'Eixample,14,21
2023,7,la Dreta de l'Eixample,..,22
2023,7,la Dreta de l'Eixample,28,23
2023,7,la Dreta de l'Eixample,22,24
2023,7,la Dreta de l'Eixample,49,25
2023,7,la Dreta de l'Eixample,95,26
2023,7,la Dreta de l'Eixample,59,27
2023,7,la Dreta de l'Eixample,26,28
2023,7,la Dreta de l'Eixample,..,29
2023,7,la Dreta de l'Eixample,27,30
2023,7,la Dreta de l'Eixample,153,31
2023,7,la Dreta de l'Eixample,117,32
2023,7,la Dreta de l'Eixample,42,33
2023,7,la Dreta de l'Eixample,11,34
2023,7,la Dreta de l'Eixample,50,35
2023,7,la Dreta de l'Eixample,..,36
2023,7,la Dreta de l'Eixample,10,37
2023,7,la Dreta de l'Eixample,7,38
2023,7,la Dreta de l'Eixample,6,39
2023,7,la Dreta de l'Eixample,..,40
2023,7,la Dreta de l'Eixample,19,43
2023,7,la Dreta de l'Eixample,11,44
2023,7,la Dreta de l'Eixample,8,45
2023,7,la Dreta de l'Eixample,..,46
2023,7,la Dreta de l'Eixample,..,48
2023,7,la Dreta de l'Eixample,8,50
2023,7,la Dreta de l'Eixample,7,51
2023,7,la Dreta de l'Eixample,20,52
2023,7,la Dreta de l'Eixample,8,53
2023,7,la Dreta de l'Eixample,..,55
2023,7,la Dreta de l'Eixample,..,57
2023,7,la Dreta de l'Eixample,..,58
2023,7,la Dreta de l'Eixample,11,59
2023,7,la Dreta de l'Eixample,26,60
2023,7,la Dreta de l'Eixample,28,61
2023,7,la Dreta de l'Eixample,14,62
2023,7,la Dreta de l'Eixample,20,63
2023,7,la Dreta de l'Eixample,66,64
2023,7,la Dreta de l'Eixample,35,65
2023,7,la Dreta de l'Eixample,31,66
2023,7,la Dreta de l'Eixample,12,67
2023,7,la Dreta de l'Eixample,58,68
2023,7,la Dreta de l'Eixample,17,69
2023,7,la Dreta de l'Eixample,7,70
2023,7,la Dreta de l'Eixample,13,71
2023,7,la Dreta de l'Eixample,14,72
2023,7,la Dreta de l'Eixample,20,73
2023,8,l'Antiga Esquerra de l'Eixample,116,1
2023,8,l'Antiga Esquerra de l'Eixample,47,2
2023,8,l'Antiga Esquerra de l'Eixample,20,3
2023,8,l'Antiga Esquerra de l'Eixample,52,4
2023,8,l'Antiga Esquerra de l'Eixample,65,5
2023,8,l'Antiga Esquerra de l'Eixample,86,6
2023,8,l'Antiga Esquerra de l'Eixample,131,7
2023,8,l'Antiga Esquerra de l'Eixample,452,8
2023,8,l'Antiga Esquerra de l'Eixample,246,9
2023,8,l'Antiga Esquerra de l'Eixample,123,10
2023,8,l'Antiga Esquerra de l'Eixample,52,11
2023,8,l'Antiga Esquerra de l'Eixample,..,12
2023,8,l'Antiga Esquerra de l'Eixample,16,13
2023,8,l'Antiga Esquerra de l'Eixample,12,14
2023,8,l'Antiga Esquerra de l'Eixample,26,15
2023,8,l'Antiga Esquerra de l'Eixample,24,16
2023,8,l'Antiga Esquerra de l'Eixample,30,17
2023,8,l'Antiga Esquerra de l'Eixample,70,18
2023,8,l'Antiga Esquerra de l'Eixample,85,19
2023,8,l'Antiga Esquerra de l'Eixample,15,20
2023,8,l'Antiga Esquerra de l'Eixample,16,21
2023,8,l'Antiga Esquerra de l'Eixample,..,22
2023,8,l'Antiga Esquerra de l'Eixample,32,23
2023,8,l'Antiga Esquerra de l'Eixample,21,24
2023,8,l'Antiga Esquerra de l'Eixample,43,25
2023,8,l'Antiga Esquerra de l'Eixample,143,26
2023,8,l'Antiga Esquerra de l'Eixample,43,27
2023,8,l'Antiga Esquerra de l'Eixample,27,28
2023,8,l'Antiga Esquerra de l'Eixample,6,29
2023,8,l'Antiga Esquerra de l'Eixample,14,30
2023,8,l'Antiga Esquerra de l'Eixample,101,31
2023,8,l'Antiga Esquerra de l'Eixample,48,32
2023,8,l'Antiga Esquerra de l'Eixample,33,33
2023,8,l'Antiga Esquerra de l'Eixample,8,34
2023,8,l'Antiga Esquerra de l'Eixample,33,35
2023,8,l'Antiga Esquerra de l'Eixample,11,36
2023,8,l'Antiga Esquerra de l'Eixample,11,37
2023,8,l'Antiga Esquerra de l'Eixample,8,38
2023,8,l'Antiga Esquerra de l'Eixample,7,39
2023,8,l'Antiga Esquerra de l'Eixample,6,40
2023,8,l'Antiga Esquerra de l'Eixample,..,41
2023,8,l'Antiga Esquerra de l'Eixample,..,42
2023,8,l'Antiga Esquerra de l'Eixample,28,43
2023,8,l'Antiga Esquerra de l'Eixample,15,44
2023,8,l'Antiga Esquerra de l'Eixample,17,45
2023,8,l'Antiga Esquerra de l'Eixample,9,46
2023,8,l'Antiga Esquerra de l'Eixample,..,48
2023,8,l'Antiga Esquerra de l'Eixample,..,49
2023,8,l'Antiga Esquerra de l'Eixample,6,50
2023,8,l'Antiga Esquerra de l'Eixample,..,51
2023,8,l'Antiga Esquerra de l'Eixample,15,52
2023,8,l'Antiga Esquerra de l'Eixample,..,53
2023,8,l'Antiga Esquerra de l'Eixample,..,56
2023,8,l'Antiga Esquerra de l'Eixample,6,57
2023,8,l'Antiga Esquerra de l'Eixample,7,59
2023,8,l'Antiga Esquerra de l'Eixample,31,60
2023,8,l'Antiga Esquerra de l'Eixample,26,61
2023,8,l'Antiga Esquerra de l'Eixample,5,62
2023,8,l'Antiga Esquerra de l'Eixample,17,63
2023,8,l'Antiga Esquerra de l'Eixample,62,64
2023,8,l'Antiga Esquerra de l'Eixample,28,65
2023,8,l'Antiga Esquerra de l'Eixample,22,66
2023,8,l'Antiga Esquerra de l'Eixample,13,67
2023,8,l'Antiga Esquerra de l'Eixample,45,68
2023,8,l'Antiga Esquerra de l'Eixample,6,69
2023,8,l'Antiga Esquerra de l'Eixample,10,70
2023,8,l'Antiga Esquerra de l'Eixample,17,71
2023,8,l'Antiga Esquerra de l'Eixample,31,72
2023,8,l'Antiga Esquerra de l'Eixample,10,73
2023,9,la Nova Esquerra de l'Eixample,94,1
2023,9,la Nova Esquerra de l'Eixample,62,2
2023,9,la Nova Esquerra de l'Eixample,27,3
2023,9,la Nova Esquerra de l'Eixample,41,4
2023,9,la Nova Esquerra de l'Eixample,110,5
2023,9,la Nova Esquerra de l'Eixample,119,6
2023,9,la Nova Esquerra de l'Eixample,106,7
2023,9,la Nova Esquerra de l'Eixample,211,8
2023,9,la Nova Esquerra de l'Eixample,717,9
2023,9,la Nova Esquerra de l'Eixample,187,10
2023,9,la Nova Esquerra de l'Eixample,99,11
2023,9,la Nova Esquerra de l'Eixample,17,12
2023,9,la Nova Esquerra de l'Eixample,35,13
2023,9,la Nova Esquerra de l'Eixample,50,14
2023,9,la Nova Esquerra de l'Eixample,73,15
2023,9,la Nova Esquerra de l'Eixample,35,16
2023,9,la Nova Esquerra de l'Eixample,50,17
2023,9,la Nova Esquerra de l'Eixample,151,18
2023,9,la Nova Esquerra de l'Eixample,156,19
2023,9,la Nova Esquerra de l'Eixample,30,20
2023,9,la Nova Esquerra de l'Eixample,22,21
2023,9,la Nova Esquerra de l'Eixample,..,22
2023,9,la Nova Esquerra de l'Eixample,21,23
2023,9,la Nova Esquerra de l'Eixample,17,24
2023,9,la Nova Esquerra de l'Eixample,34,25
2023,9,la Nova Esquerra de l'Eixample,76,26
2023,9,la Nova Esquerra de l'Eixample,35,27
2023,9,la Nova Esquerra de l'Eixample,18,28
2023,9,la Nova Esquerra de l'Eixample,9,29
2023,9,la Nova Esquerra de l'Eixample,17,30
2023,9,la Nova Esquerra de l'Eixample,96,31
2023,9,la Nova Esquerra de l'Eixample,47,32
2023,9,la Nova Esquerra de l'Eixample,31,33
2023,9,la Nova Esquerra de l'Eixample,..,34
2023,9,la Nova Esquerra de l'Eixample,41,35
2023,9,la Nova Esquerra de l'Eixample,8,36
2023,9,la Nova Esquerra de l'Eixample,25,37
2023,9,la Nova Esquerra de l'Eixample,5,38
2023,9,la Nova Esquerra de l'Eixample,9,39
2023,9,la Nova Esquerra de l'Eixample,7,40
2023,9,la Nova Esquerra de l'Eixample,6,41
2023,9,la Nova Esquerra de l'Eixample,..,42
2023,9,la Nova Esquerra de l'Eixample,19,43
2023,9,la Nova Esquerra de l'Eixample,27,44
2023,9,la Nova Esquerra de l'Eixample,12,45
2023,9,la Nova Esquerra de l'Eixample,11,46
2023,9,la Nova Esquerra de l'Eixample,13,48
2023,9,la Nova Esquerra de l'Eixample,..,49
2023,9,la Nova Esquerra de l'Eixample,6,50
2023,9,la Nova Esquerra de l'Eixample,..,51
2023,9,la Nova Esquerra de l'Eixample,15,52
2023,9,la Nova Esquerra de l'Eixample,6,53
2023,9,la Nova Esquerra de l'Eixample,..,54
2023,9,la Nova Esquerra de l'Eixample,..,55
2023,9,la Nova Esquerra de l'Eixample,7,57
2023,9,la Nova Esquerra de l'Eixample,11,59
2023,9,la Nova Esquerra de l'Eixample,36,60
2023,9,la Nova Esquerra de l'Eixample,20,61
2023,9,la Nova Esquerra de l'Eixample,11,62
2023,9,la Nova Esquerra de l'Eixample,16,63
2023,9,la Nova Esquerra de l'Eixample,59,64
2023,9,la Nova Esquerra de l'Eixample,32,65
2023,9,la Nova Esquerra de l'Eixample,23,66
2023,9,la Nova Esquerra de l'Eixample,..,67
2023,9,la Nova Esquerra de l'Eixample,26,68
2023,9,la Nova Esquerra de l'Eixample,13,69
2023,9,la Nova Esquerra de l'Eixample,17,70
2023,9,la Nova Esquerra de l'Eixample,14,71
2023,9,la Nova Esquerra de l'Eixample,25,72
2023,9,la Nova Esquerra de l'Eixample,20,73
2023,10,Sant Antoni,204,1
2023,10,Sant Antoni,44,2
2023,10,Sant Antoni,33,3
2023,10,Sant Antoni,45,4
2023,10,Sant Antoni,73,5
2023,10,Sant Antoni,65,6
2023,10,Sant Antoni,54,7
2023,10,Sant Antoni,90,8
2023,10,Sant Antoni,200,9
2023,10,Sant Antoni,441,10
2023,10,Sant Antoni,168,11
2023,10,Sant Antoni,7,12
2023,10,Sant Antoni,54,13
2023,10,Sant Antoni,26,14
2023,10,Sant Antoni,43,15
2023,10,Sant Antoni,24,16
2023,10,Sant Antoni,24,17
2023,10,Sant Antoni,85,18
2023,10,Sant Antoni,51,19
2023,10,Sant Antoni,18,20
2023,10,Sant Antoni,..,21
2023,10,Sant Antoni,10,22
2023,10,Sant Antoni,18,23
2023,10,Sant Antoni,11,24
2023,10,Sant Antoni,20,25
2023,10,Sant Antoni,39,26
2023,10,Sant Antoni,21,27
2023,10,Sant Antoni,12,28
2023,10,Sant Antoni,5,29
2023,10,Sant Antoni,5,30
2023,10,Sant Antoni,57,31
2023,10,Sant Antoni,37,32
2023,10,Sant Antoni,21,33
2023,10,Sant Antoni,5,34
2023,10,Sant Antoni,22,35
2023,10,Sant Antoni,6,36
2023,10,Sant Antoni,21,37
2023,10,Sant Antoni,9,38
2023,10,Sant Antoni,7,39
2023,10,Sant Antoni,..,40
2023,10,Sant Antoni,..,41
